,Unnamed: 0,States,Years,Quarter,Districts,Transaction_count,Transaction_amount,latitude,longitude
166,166,Andhra Pradesh,2019,4,anantapur district,6764112,13887200000.0,15.9240905,80.1863809
167,167,Andhra Pradesh,2019,4,ysr district,4793157,10865100000.0,15.9240905,80.1863809
168,168,Andhra Pradesh,2019,4,west godavari district,4596479,9710610000.0,15.9240905,80.1863809
169,169,Andhra Pradesh,2019,4,kurnool district,7001958,13233100000.0,15.9240905,80.1863809
170,170,Andhra Pradesh,2019,4,chittoor district,11246986,19298500000.0,15.9240905,80.1863809
171,171,Andhra Pradesh,2019,4,guntur district,9761330,18565600000.0,15.9240905,80.1863809
172,172,Andhra Pradesh,2019,4,krishna district,11719402,23039800000.0,15.9240905,80.1863809
173,173,Andhra Pradesh,2020,1,east godavari district,11346242,21854700000.0,15.9240905,80.1863809
174,174,Andhra Pradesh,2020,1,srikakulam district,4835092,9777580000.0,15.9240905,80.1863809
175,175,Andhra Pradesh,2020,1,spsr nellore district,7430247,15387800000.0,15.9240905,80.1863809
176,176,Andhra Pradesh,2020,1,vizianagaram district,5042066,9879170000.0,15.9240905,80.1863809
177,177,Andhra Pradesh,2020,1,visakhapatnam district,27115031,48809700000.0,15.9240905,80.1863809
178,178,Andhra Pradesh,2020,1,prakasam district,6318396,14169100000.0,15.9240905,80.1863809
179,179,Andhra Pradesh,2020,1,anantapur district,8466129,17864300000.0,15.9240905,80.1863809
180,180,Andhra Pradesh,2020,1,ysr district,6031255,14059900000.0,15.9240905,80.1863809
181,181,Andhra Pradesh,2020,1,west godavari district,5919670,12995800000.0,15.9240905,80.1863809
182,182,Andhra Pradesh,2020,1,kurnool district,8246869,17022700000.0,15.9240905,80.1863809
183,183,Andhra Pradesh,2020,1,chittoor district,13257740,23441800000.0,15.9240905,80.1863809
184,184,Andhra Pradesh,2020,1,guntur district,11493331,22992700000.0,15.9240905,80.1863809
185,185,Andhra Pradesh,2020,1,krishna district,12175289,24481700000.0,15.9240905,80.1863809
186,186,Andhra Pradesh,2020,2,east godavari district,13130334,26319900000.0,15.9240905,80.1863809
187,187,Andhra Pradesh,2020,2,srikakulam district,6425515,12153700000.0,15.9240905,80.1863809
188,188,Andhra Pradesh,2020,2,spsr nellore district,9454274,20665400000.0,15.9240905,80.1863809
189,189,Andhra Pradesh,2020,2,vizianagaram district,6690313,12819300000.0,15.9240905,80.1863809
190,190,Andhra Pradesh,2020,2,visakhapatnam district,25300401,48293900000.0,15.9240905,80.1863809
191,191,Andhra Pradesh,2020,2,prakasam district,8844580,19846000000.0,15.9240905,80.1863809
192,192,Andhra Pradesh,2020,2,anantapur district,10473739,22094000000.0,15.9240905,80.1863809
193,193,Andhra Pradesh,2020,2,ysr district,8033609,19597200000.0,15.9240905,80.1863809
194,194,Andhra Pradesh,2020,2,west godavari district,7273096,16585900000.0,15.9240905,80.1863809
195,195,Andhra Pradesh,2020,2,kurnool district,9821381,22419400000.0,15.9240905,80.1863809
196,196,Andhra Pradesh,2020,2,chittoor district,14848197,27361300000.0,15.9240905,80.1863809
197,197,Andhra Pradesh,2020,2,guntur district,12308707,27463600000.0,15.9240905,80.1863809
198,198,Andhra Pradesh,2020,2,krishna district,12313709,26964100000.0,15.9240905,80.1863809
199,199,Andhra Pradesh,2020,3,east godavari district,17972431,39300000000.0,15.9240905,80.1863809
200,200,Andhra Pradesh,2020,3,srikakulam district,8286289,18029600000.0,15.9240905,80.1863809
201,201,Andhra Pradesh,2020,3,spsr nellore district,16468209,39128300000.0,15.9240905,80.1863809
202,202,Andhra Pradesh,2020,3,vizianagaram district,8236703,17567800000.0,15.9240905,80.1863809
203,203,Andhra Pradesh,2020,3,visakhapatnam district,34421299,67628400000.0,15.9240905,80.1863809
204,204,Andhra Pradesh,2020,3,prakasam district,12266310,31221700000.0,15.9240905,80.1863809
205,205,Andhra Pradesh,2020,3,anantapur district,14447683,34102000000.0,15.9240905,80.1863809
206,206,Andhra Pradesh,2020,3,ysr district,11934653,32037000000.0,15.9240905,80.1863809
207,207,Andhra Pradesh,2020,3,west godavari district,10412351,25408600000.0,15.9240905,80.1863809
208,208,Andhra Pradesh,2020,3,kurnool district,13243292,32529400000.0,15.9240905,80.1863809
209,209,Andhra Pradesh,2020,3,chittoor district,20501863,42811600000.0,15.9240905,80.1863809
210,210,Andhra Pradesh,2020,3,guntur district,17601395,42531200000.0,15.9240905,80.1863809
211,211,Andhra Pradesh,2020,3,krishna district,19110457,44788500000.0,15.9240905,80.1863809
212,212,Andhra Pradesh,2020,4,east godavari district,25989490,58732600000.0,15.9240905,80.1863809
213,213,Andhra Pradesh,2020,4,srikakulam district,11092184,25222500000.0,15.9240905,80.1863809
214,214,Andhra Pradesh,2020,4,spsr nellore district,20934374,49115400000.0,15.9240905,80.1863809
215,215,Andhra Pradesh,2020,4,vizianagaram district,10580824,24094800000.0,15.9240905,80.1863809
216,216,Andhra Pradesh,2020,4,visakhapatnam district,46551467,91879800000.0,15.9240905,80.1863809
217,217,Andhra Pradesh,2020,4,prakasam district,16176867,41852400000.0,15.9240905,80.1863809
218,218,Andhra Pradesh,2020,4,anantapur district,20996384,49732600000.0,15.9240905,80.1863809
219,219,Andhra Pradesh,2020,4,ysr district,15676878,42573000000.0,15.9240905,80.1863809
220,220,Andhra Pradesh,2020,4,west godavari district,15674762,40311000000.0,15.9240905,80.1863809
221,221,Andhra Pradesh,2020,4,kurnool district,18737323,44718200000.0,15.9240905,80.1863809
222,222,Andhra Pradesh,2020,4,chittoor district,29590411,61505700000.0,15.9240905,80.1863809
223,223,Andhra Pradesh,2020,4,guntur district,26136538,60641900000.0,15.9240905,80.1863809
224,224,Andhra Pradesh,2020,4,krishna district,27981050,64461500000.0,15.9240905,80.1863809
225,225,Andhra Pradesh,2021,1,east godavari district,26190701,60028000000.0,15.9240905,80.1863809
226,226,Andhra Pradesh,2021,1,srikakulam district,11160473,26486600000.0,15.9240905,80.1863809
227,227,Andhra Pradesh,2021,1,spsr nellore district,22541428,52210300000.0,15.9240905,80.1863809
228,228,Andhra Pradesh,2021,1,vizianagaram district,10514582,24153800000.0,15.9240905,80.1863809
229,229,Andhra Pradesh,2021,1,visakhapatnam district,48248923,95308400000.0,15.9240905,80.1863809
230,230,Andhra Pradesh,2021,1,prakasam district,15175395,41396200000.0,15.9240905,80.1863809
231,231,Andhra Pradesh,2021,1,anantapur district,20102957,48353900000.0,15.9240905,80.1863809
232,232,Andhra Pradesh,2021,1,ysr district,15374473,42570900000.0,15.9240905,80.1863809
233,233,Andhra Pradesh,2021,1,west godavari district,16015685,42124000000.0,15.9240905,80.1863809
234,234,Andhra Pradesh,2021,1,kurnool district,17918524,44941600000.0,15.9240905,80.1863809
235,235,Andhra Pradesh,2021,1,chittoor district,29342609,60947500000.0,15.9240905,80.1863809
236,236,Andhra Pradesh,2021,1,guntur district,27445045,64208000000.0,15.9240905,80.1863809
237,237,Andhra Pradesh,2021,1,krishna district,29717175,69715400000.0,15.9240905,80.1863809
238,238,Andhra Pradesh,2021,2,east godavari district,31717908,74604300000.0,15.9240905,80.1863809
239,239,Andhra Pradesh,2021,2,srikakulam district,13546232,32298100000.0,15.9240905,80.1863809
240,240,Andhra Pradesh,2021,2,spsr nellore district,30290406,72283100000.0,15.9240905,80.1863809
241,241,Andhra Pradesh,2021,2,vizianagaram district,12689494,29140700000.0,15.9240905,80.1863809
242,242,Andhra Pradesh,2021,2,visakhapatnam district,54390299,114439000000.0,15.9240905,80.1863809
243,243,Andhra Pradesh,2021,2,prakasam district,19944047,54535300000.0,15.9240905,80.1863809
244,244,Andhra Pradesh,2021,2,anantapur district,25123346,60987500000.0,15.9240905,80.1863809
245,245,Andhra Pradesh,2021,2,ysr district,18457361,52523500000.0,15.9240905,80.1863809
246,246,Andhra Pradesh,2021,2,west godavari district,20950964,57233100000.0,15.9240905,80.1863809
247,247,Andhra Pradesh,2021,2,kurnool district,21972396,56659300000.0,15.9240905,80.1863809
248,248,Andhra Pradesh,2021,2,chittoor district,34344902,73654700000.0,15.9240905,80.1863809
249,249,Andhra Pradesh,2021,2,guntur district,32968819,82356900000.0,15.9240905,80.1863809
250,250,Andhra Pradesh,2021,2,krishna district,36370960,90021900000.0,15.9240905,80.1863809
251,251,Andhra Pradesh,2021,3,east godavari district,39572714,89380400000.0,15.9240905,80.1863809
252,252,Andhra Pradesh,2021,3,srikakulam district,15639768,34836400000.0,15.9240905,80.1863809
253,253,Andhra Pradesh,2021,3,spsr nellore district,34411958,77839700000.0,15.9240905,80.1863809
254,254,Andhra Pradesh,2021,3,vizianagaram district,14510005,31383500000.0,15.9240905,80.1863809
255,255,Andhra Pradesh,2021,3,visakhapatnam district,69220981,136946000000.0,15.9240905,80.1863809
256,256,Andhra Pradesh,2021,3,prakasam district,24116580,63367700000.0,15.9240905,80.1863809
257,257,Andhra Pradesh,2021,3,anantapur district,30366444,70291300000.0,15.9240905,80.1863809
258,258,Andhra Pradesh,2021,3,ysr district,22439316,60683600000.0,15.9240905,80.1863809
259,259,Andhra Pradesh,2021,3,west godavari district,26245039,66647200000.0,15.9240905,80.1863809
260,260,Andhra Pradesh,2021,3,kurnool district,26377809,62527500000.0,15.9240905,80.1863809
261,261,Andhra Pradesh,2021,3,chittoor district,42628568,89371900000.0,15.9240905,80.1863809
262,262,Andhra Pradesh,2021,3,guntur district,41675093,96525400000.0,15.9240905,80.1863809
263,263,Andhra Pradesh,2021,3,krishna district,44828275,104418000000.0,15.9240905,80.1863809
264,264,Andhra Pradesh,2021,4,east godavari district,48992531,106726000000.0,15.9240905,80.1863809
265,265,Andhra Pradesh,2021,4,srikakulam district,18501857,39713700000.0,15.9240905,80.1863809
266,266,Andhra Pradesh,2021,4,spsr nellore district,41921081,92256400000.0,15.9240905,80.1863809
267,267,Andhra Pradesh,2021,4,vizianagaram district,17253059,36577500000.0,15.9240905,80.1863809
268,268,Andhra Pradesh,2021,4,visakhapatnam district,82711538,159530000000.0,15.9240905,80.1863809
